,activity,before_break,date,event,h1,h2,h3,h4,h5,player,type
507,team vs. scouts,False,2017-11-08 17:15:00,S Florida #1,0.008333333333333333,0.0,0.0,0.0,0.0,def end,tues
508,team vs. scouts,False,2017-11-08 17:15:00,S Florida #1,0.008333333333333333,0.0,0.0,0.0,0.0,def tackle,tues
509,team vs. scouts,False,2017-11-08 17:15:00,S Florida #1,0.0,0.00625,0.00625,0.0,0.0,tight end,tues
506,team vs. scouts,False,2017-11-08 17:20:00,S Florida #1,0.0,0.0,0.0,0.008333333333333333,0.0,def end,tues
505,team vs. scouts,False,2017-11-08 17:20:00,S Florida #1,0.00625,0.0,0.0125,0.0,0.0,tight end,tues
504,post-practice/punt return,False,2017-11-08 17:25:00,S Florida #1,0.0,0.015625,0.0,0.0,0.0,tight end,tues
503,pre,True,2017-11-09 15:35:00,S Florida #2,0.014285714285714285,0.0,0.0,0.0,0.0,off guard,tues
502,pre,True,2017-11-09 15:40:00,S Florida #2,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,tight end,tues
501,indy,True,2017-11-09 15:55:00,S Florida #2,0.0,0.041666666666666664,0.0,0.0,0.0,cornerback,tues
500,indy,True,2017-11-09 15:55:00,S Florida #2,0.013888888888888888,0.0,0.0,0.0,0.0,def end,tues
498,indy,True,2017-11-09 16:00:00,S Florida #2,0.0,0.0,0.013888888888888888,0.0,0.0,cornerback,tues
499,indy,True,2017-11-09 16:00:00,S Florida #2,0.013888888888888888,0.0,0.0,0.0,0.0,linebacker,tues
497,skell vs. offense,True,2017-11-09 16:05:00,S Florida #2,0.0,0.05555555555555555,0.0,0.0,0.0,cornerback,tues
496,skell vs. def,True,2017-11-09 16:10:00,S Florida #2,0.020833333333333332,0.0,0.0,0.0,0.0,wide receiver,tues
495,team situation,True,2017-11-09 16:20:00,S Florida #2,0.020833333333333332,0.0,0.0,0.0,0.0,def end,tues
494,team situation,True,2017-11-09 16:20:00,S Florida #2,0.0,0.0,0.020833333333333332,0.0,0.0,linebacker,tues
493,team situation,False,2017-11-09 16:25:00,S Florida #2,0.0,0.0,0.041666666666666664,0.0,0.020833333333333332,def end,tues
490,run session-blitz,False,2017-11-09 16:35:00,S Florida #2,0.0,0.019047619047619046,0.0,0.0,0.0,wide receiver,tues
491,run session-blitz,False,2017-11-09 16:35:00,S Florida #2,0.0,0.0,0.009523809523809523,0.009523809523809523,0.0,tight end,tues
492,run session,False,2017-11-09 16:35:00,S Florida #2,0.0,0.0,0.0,0.01111111111111111,0.0,def end,tues
489,run session-blitz,False,2017-11-09 16:40:00,S Florida #2,0.0,0.0,0.019047619047619046,0.0,0.0,tight end,tues
488,run session,False,2017-11-09 16:40:00,S Florida #2,0.01111111111111111,0.0,0.0,0.0,0.0,def tackle,tues
487,run session,False,2017-11-09 16:40:00,S Florida #2,0.01111111111111111,0.0,0.02222222222222222,0.0,0.0,def end,tues
486,run session,False,2017-11-09 16:40:00,S Florida #2,0.01111111111111111,0.0,0.0,0.0,0.0,linebacker,tues
485,skell vs. scouts,False,2017-11-09 16:45:00,S Florida #2,0.020833333333333332,0.0,0.0,0.0,0.0,tight end,tues
484,pass rush,False,2017-11-09 16:45:00,S Florida #2,0.027777777777777776,0.0,0.0,0.0,0.0,def tackle,tues
483,team vs. scouts,False,2017-11-09 16:55:00,S Florida #2,0.008333333333333333,0.0,0.0,0.0,0.0,def end,tues
482,team vs. scouts,False,2017-11-09 17:00:00,S Florida #2,0.007142857142857143,0.0,0.007142857142857143,0.007142857142857143,0.0,tight end,tues
481,team vs. scouts,False,2017-11-09 17:05:00,S Florida #2,0.0,0.0,0.008333333333333333,0.0,0.0,def end,tues
480,team vs. scouts,False,2017-11-09 17:10:00,S Florida #2,0.0,0.008333333333333333,0.0,0.0,0.0,def tackle,tues
479,team vs. scouts,False,2017-11-09 17:10:00,S Florida #2,0.007142857142857143,0.007142857142857143,0.0,0.007142857142857143,0.0,tight end,tues
478,team vs. scouts,False,2017-11-09 17:15:00,S Florida #2,0.0,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.0,tight end,tues
477,pre,True,2017-11-12 14:35:00,S Florida #3,0.0125,0.0,0.0,0.0,0.0,tight end,thurs
476,indy,True,2017-11-12 14:50:00,S Florida #3,0.0,0.03333333333333333,0.0,0.0,0.0,def end,thurs
475,indy,True,2017-11-12 14:55:00,S Florida #3,0.025,0.025,0.0,0.0,0.0,off tackle,thurs
474,indy,True,2017-11-12 15:00:00,S Florida #3,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,def end,thurs
473,indy,True,2017-11-12 15:25:00,S Florida #3,0.0,0.0,0.05555555555555555,0.0,0.0,def end,thurs
470,team vs. scouts,True,2017-11-12 15:30:00,S Florida #3,0.0022727272727272726,0.004545454545454545,0.0,0.0,0.0,tight end,thurs
472,indy,True,2017-11-12 15:30:00,S Florida #3,0.05555555555555555,0.0,0.0,0.0,0.0,def end,thurs
471,skell vs. scouts,True,2017-11-12 15:30:00,S Florida #3,0.0,0.0,0.0,0.041666666666666664,0.0,cornerback,thurs
467,team vs. scouts,True,2017-11-12 15:35:00,S Florida #3,0.004545454545454545,0.0,0.0022727272727272726,0.0,0.0,tight end,thurs
469,skell vs. scouts,True,2017-11-12 15:35:00,S Florida #3,0.041666666666666664,0.0,0.0,0.0,0.0,cornerback,thurs
468,skell vs. scouts,True,2017-11-12 15:35:00,S Florida #3,0.0,0.041666666666666664,0.0,0.0,0.0,linebacker,thurs
466,team vs. scouts,True,2017-11-12 15:40:00,S Florida #3,0.0033222591362126242,0.0,0.0,0.0,0.0,cornerback,thurs
465,team vs. scouts,True,2017-11-12 15:40:00,S Florida #3,0.0022727272727272726,0.0,0.0,0.0022727272727272726,0.0,tight end,thurs
464,team vs. scouts,True,2017-11-12 15:40:00,S Florida #3,0.0033222591362126242,0.0,0.0,0.0,0.0,def tackle,thurs
463,team vs. scouts,True,2017-11-12 15:45:00,S Florida #3,0.0022727272727272726,0.0022727272727272726,0.0022727272727272726,0.0,0.0022727272727272726,tight end,thurs
462,team vs. scouts,True,2017-11-12 15:45:00,S Florida #3,0.0033222591362126242,0.0,0.0,0.0,0.0,def end,thurs
461,team vs. scouts,True,2017-11-12 15:50:00,S Florida #3,0.0033222591362126242,0.0033222591362126242,0.0,0.0,0.0,def end,thurs
460,team vs. scouts,True,2017-11-12 15:50:00,S Florida #3,0.0,0.0,0.0022727272727272726,0.0,0.0,tight end,thurs
459,team vs. scouts,True,2017-11-12 15:55:00,S Florida #3,0.0022727272727272726,0.0022727272727272726,0.0,0.0,0.0,tight end,thurs
458,team vs. scouts,True,2017-11-12 16:00:00,S Florida #3,0.0022727272727272726,0.0,0.0,0.0022727272727272726,0.0,tight end,thurs
457,team vs. scouts,True,2017-11-12 16:00:00,S Florida #3,0.0,0.0033222591362126242,0.0,0.0,0.0,def end,thurs
456,punt,True,2017-11-14 15:55:00,S Florida #4,0.0,0.025,0.0,0.0,0.0,linebacker,thurs
455,team vs. scouts,True,2017-11-14 17:15:00,S Florida #4,0.0,0.0,0.0033222591362126242,0.0,0.0,cornerback,thurs
454,pre,True,2017-11-16 17:40:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,wide receiver,game
453,pre,True,2017-11-16 17:45:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,tight end,game
452,pre,True,2017-11-16 18:00:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,linebacker,game
451,pre,True,2017-11-16 18:00:00,S Florida Game,0.0,0.0053404539385847796,0.0053404539385847796,0.0,0.0,def end,game
450,pre,True,2017-11-16 18:00:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,def end,game
449,pre,True,2017-11-16 18:05:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,linebacker,game
448,first half,True,2017-11-16 18:35:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0,0.0,0.0,def tackle,game
447,first half,True,2017-11-16 18:35:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
441,first half,True,2017-11-16 18:40:00,S Florida Game,0.003341687552213868,0.0,0.003341687552213868,0.003341687552213868,0.0,running back,game
446,first half,True,2017-11-16 18:40:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,linebacker,game
445,first half,True,2017-11-16 18:40:00,S Florida Game,0.0,0.0,0.0,0.0053404539385847796,0.0,cornerback,game
444,first half,True,2017-11-16 18:40:00,S Florida Game,0.0,0.0053404539385847796,0.0053404539385847796,0.0,0.0,linebacker,game
443,first half,True,2017-11-16 18:40:00,S Florida Game,0.0,0.003341687552213868,0.003341687552213868,0.0,0.0,off guard,game
442,first half,True,2017-11-16 18:40:00,S Florida Game,0.006683375104427736,0.0,0.0,0.0,0.0,tight end,game
438,first half,True,2017-11-16 18:45:00,S Florida Game,0.003341687552213868,0.0,0.010025062656641603,0.0,0.0,running back,game
440,first half,True,2017-11-16 18:45:00,S Florida Game,0.0,0.0,0.006683375104427736,0.0,0.0,off tackle,game
439,first half,True,2017-11-16 18:45:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,off guard,game
437,first half,True,2017-11-16 18:50:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,linebacker,game
436,first half,True,2017-11-16 18:50:00,S Florida Game,0.0,0.016021361815754337,0.0053404539385847796,0.0,0.0,linebacker,game
435,first half,True,2017-11-16 18:50:00,S Florida Game,0.010680907877169559,0.0,0.0,0.0,0.0,def end,game
434,first half,True,2017-11-16 18:50:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
433,first half,True,2017-11-16 18:50:00,S Florida Game,0.0053404539385847796,0.010680907877169559,0.010680907877169559,0.0,0.0,def tackle,game
432,first half,True,2017-11-16 18:50:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0053404539385847796,0.010680907877169559,0.0,def end,game
431,first half,True,2017-11-16 18:55:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,off guard,game
430,first half,True,2017-11-16 18:55:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,tight end,game
429,first half,True,2017-11-16 18:55:00,S Florida Game,0.0,0.0,0.0,0.003341687552213868,0.0,tight end,game
428,first half,True,2017-11-16 18:55:00,S Florida Game,0.0,0.003341687552213868,0.003341687552213868,0.0,0.0,running back,game
427,first half,True,2017-11-16 19:00:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,def tackle,game
426,first half,True,2017-11-16 19:00:00,S Florida Game,0.0,0.0053404539385847796,0.0053404539385847796,0.0,0.0,linebacker,game
425,first half,True,2017-11-16 19:00:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,tight end,game
421,first half,True,2017-11-16 19:05:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
423,first half,True,2017-11-16 19:05:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0053404539385847796,0.0,linebacker,game
424,first half,True,2017-11-16 19:05:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,off tackle,game
422,first half,True,2017-11-16 19:05:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,linebacker,game
420,first half,True,2017-11-16 19:10:00,S Florida Game,0.010680907877169559,0.0,0.0053404539385847796,0.0,0.0,def end,game
419,first half,True,2017-11-16 19:10:00,S Florida Game,0.0,0.0,0.0,0.003341687552213868,0.0,off guard,game
418,first half,True,2017-11-16 19:10:00,S Florida Game,0.0,0.0,0.010680907877169559,0.0,0.0,def tackle,game
417,first half,True,2017-11-16 19:10:00,S Florida Game,0.0,0.010680907877169559,0.0,0.0,0.0,linebacker,game
416,first half,True,2017-11-16 19:10:00,S Florida Game,0.0,0.0,0.0,0.003341687552213868,0.0,tight end,game
415,first half,True,2017-11-16 19:10:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0053404539385847796,0.0,0.0,def end,game
414,first half,True,2017-11-16 19:15:00,S Florida Game,0.003341687552213868,0.0,0.003341687552213868,0.0,0.0,off guard,game
413,first half,True,2017-11-16 19:15:00,S Florida Game,0.006683375104427736,0.0,0.003341687552213868,0.0,0.0,running back,game
412,first half,True,2017-11-16 19:20:00,S Florida Game,0.006683375104427736,0.006683375104427736,0.006683375104427736,0.0,0.003341687552213868,running back,game
411,first half,True,2017-11-16 19:20:00,S Florida Game,0.006683375104427736,0.006683375104427736,0.0,0.0,0.0,off guard,game
410,first half,True,2017-11-16 19:25:00,S Florida Game,0.0,0.0,0.0,0.003341687552213868,0.0,off guard,game
405,first half,True,2017-11-16 19:30:00,S Florida Game,0.0,0.0053404539385847796,0.0053404539385847796,0.0,0.0,def tackle,game
406,first half,True,2017-11-16 19:30:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
407,first half,True,2017-11-16 19:30:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0,0.010680907877169559,0.0,def end,game
409,first half,True,2017-11-16 19:30:00,S Florida Game,0.0,0.0,0.0,0.003341687552213868,0.0,tight end,game
408,first half,True,2017-11-16 19:30:00,S Florida Game,0.0053404539385847796,0.010680907877169559,0.0,0.0,0.0,linebacker,game
403,first half,True,2017-11-16 19:35:00,S Florida Game,0.006683375104427736,0.0,0.0,0.0,0.0,off tackle,game
402,first half,True,2017-11-16 19:35:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,wide receiver,game
401,first half,True,2017-11-16 19:35:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.003341687552213868,running back,game
404,first half,True,2017-11-16 19:35:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,linebacker,game
400,first half,True,2017-11-16 19:40:00,S Florida Game,0.0,0.010680907877169559,0.0,0.0,0.0,def end,game
399,first half,True,2017-11-16 19:40:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
398,first half,True,2017-11-16 19:40:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,linebacker,game
397,first half,True,2017-11-16 19:40:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,def end,game
396,first half,True,2017-11-16 19:40:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0,0.0,0.0,def tackle,game
395,first half,True,2017-11-16 19:45:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
394,first half,True,2017-11-16 19:45:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,off tackle,game
393,first half,True,2017-11-16 19:45:00,S Florida Game,0.0,0.0,0.006683375104427736,0.0,0.0,running back,game
392,first half,True,2017-11-16 19:45:00,S Florida Game,0.003341687552213868,0.003341687552213868,0.0,0.0,0.0,tight end,game
388,first half,True,2017-11-16 19:50:00,S Florida Game,0.0,0.0,0.01670843776106934,0.0,0.0,running back,game
389,first half,True,2017-11-16 19:50:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off tackle,game
391,first half,True,2017-11-16 19:50:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,off guard,game
390,first half,True,2017-11-16 19:50:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,tight end,game
387,first half,True,2017-11-16 19:55:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,off guard,game
386,first half,True,2017-11-16 19:55:00,S Florida Game,0.003341687552213868,0.0,0.003341687552213868,0.0,0.0,tight end,game
385,second half,False,2017-11-16 20:20:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off guard,game
384,second half,False,2017-11-16 20:20:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,running back,game
383,second half,False,2017-11-16 20:20:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off tackle,game
382,second half,False,2017-11-16 20:20:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,wide receiver,game
376,second half,False,2017-11-16 20:25:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,running back,game
377,second half,False,2017-11-16 20:25:00,S Florida Game,0.0,0.0,0.0,0.0053404539385847796,0.0,def tackle,game
381,second half,False,2017-11-16 20:25:00,S Florida Game,0.0,0.006683375104427736,0.0,0.0,0.0,off guard,game
379,second half,False,2017-11-16 20:25:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
380,second half,False,2017-11-16 20:25:00,S Florida Game,0.0,0.006683375104427736,0.0,0.0,0.0,tight end,game
378,second half,False,2017-11-16 20:25:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,def end,game
375,second half,False,2017-11-16 20:30:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,linebacker,game
374,second half,False,2017-11-16 20:30:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0053404539385847796,def end,game
371,second half,False,2017-11-16 20:35:00,S Florida Game,0.0,0.0,0.0,0.0,0.010680907877169559,linebacker,game
372,second half,False,2017-11-16 20:35:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,tight end,game
373,second half,False,2017-11-16 20:35:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off tackle,game
370,second half,False,2017-11-16 20:40:00,S Florida Game,0.0,0.0,0.010680907877169559,0.0,0.0,linebacker,game
369,second half,False,2017-11-16 20:40:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,def end,game
368,second half,False,2017-11-16 20:45:00,S Florida Game,0.0053404539385847796,0.0,0.0053404539385847796,0.0,0.0,def tackle,game
367,second half,False,2017-11-16 20:45:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,def end,game
366,second half,False,2017-11-16 20:45:00,S Florida Game,0.010680907877169559,0.0,0.0,0.0,0.0,def end,game
365,second half,False,2017-11-16 20:45:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
364,second half,False,2017-11-16 20:50:00,S Florida Game,0.0053404539385847796,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
363,second half,False,2017-11-16 20:50:00,S Florida Game,0.003341687552213868,0.0,0.003341687552213868,0.0,0.0,off guard,game
361,second half,False,2017-11-16 20:50:00,S Florida Game,0.003341687552213868,0.003341687552213868,0.0,0.0,0.0,off tackle,game
362,second half,False,2017-11-16 20:50:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,tight end,game
360,second half,False,2017-11-16 20:55:00,S Florida Game,0.0,0.010680907877169559,0.0,0.0,0.0,linebacker,game
359,second half,False,2017-11-16 20:55:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
358,second half,False,2017-11-16 20:55:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,def end,game
357,second half,False,2017-11-16 20:55:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,cornerback,game
353,second half,False,2017-11-16 21:00:00,S Florida Game,0.003341687552213868,0.003341687552213868,0.0,0.0,0.0,off tackle,game
352,second half,False,2017-11-16 21:00:00,S Florida Game,0.010025062656641603,0.003341687552213868,0.006683375104427736,0.0,0.0,off guard,game
354,second half,False,2017-11-16 21:00:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off tackle,game
356,second half,False,2017-11-16 21:00:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,running back,game
355,second half,False,2017-11-16 21:00:00,S Florida Game,0.0053404539385847796,0.0,0.0,0.0,0.0,def end,game
351,second half,False,2017-11-16 21:05:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off tackle,game
350,second half,False,2017-11-16 21:05:00,S Florida Game,0.003341687552213868,0.006683375104427736,0.003341687552213868,0.0,0.0,running back,game
349,second half,False,2017-11-16 21:10:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,def end,game
348,second half,False,2017-11-16 21:10:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,def tackle,game
347,second half,False,2017-11-16 21:10:00,S Florida Game,0.010680907877169559,0.0,0.0,0.0,0.0,def end,game
346,second half,False,2017-11-16 21:10:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
345,second half,False,2017-11-16 21:15:00,S Florida Game,0.0,0.0053404539385847796,0.0,0.0,0.0,def tackle,game
344,second half,False,2017-11-16 21:15:00,S Florida Game,0.0,0.0,0.0053404539385847796,0.0,0.0,linebacker,game
343,second half,False,2017-11-16 21:15:00,S Florida Game,0.0053404539385847796,0.0053404539385847796,0.0,0.0,0.0,def end,game
342,second half,False,2017-11-16 21:15:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,tight end,game
341,second half,False,2017-11-16 21:15:00,S Florida Game,0.003341687552213868,0.0,0.0,0.0,0.0,off guard,game
340,second half,False,2017-11-16 21:15:00,S Florida Game,0.0,0.0,0.0,0.0053404539385847796,0.0,def end,game
337,second half,False,2017-11-16 21:20:00,S Florida Game,0.003341687552213868,0.003341687552213868,0.0,0.0,0.0,running back,game
339,second half,False,2017-11-16 21:20:00,S Florida Game,0.0,0.0,0.003341687552213868,0.0,0.0,wide receiver,game
338,second half,False,2017-11-16 21:20:00,S Florida Game,0.0,0.003341687552213868,0.0,0.0,0.0,tight end,game
