,activity,before_break,date,event,h2,h3,h4,h5,pcode,player,ptype,type,day
2274,pre,pre,2017-09-16 17:35:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2273,pre,pre,2017-09-16 17:35:00,Toledo Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2272,first half,pre,2017-09-16 18:10:00,Toledo Game,0.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2271,first half,pre,2017-09-16 18:10:00,Toledo Game,1.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2270,first half,pre,2017-09-16 18:10:00,Toledo Game,1.0,1.0,2.0,0.0,te,tight end,offensive,game,2017-09-16
2269,first half,pre,2017-09-16 18:10:00,Toledo Game,0.0,0.0,1.0,0.0,te,tight end,offensive,game,2017-09-16
2268,first half,pre,2017-09-16 18:10:00,Toledo Game,1.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2267,first half,pre,2017-09-16 18:15:00,Toledo Game,4.0,3.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2266,first half,pre,2017-09-16 18:15:00,Toledo Game,2.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2265,first half,pre,2017-09-16 18:15:00,Toledo Game,2.0,1.0,0.0,1.0,qbrb,running back,offensive,game,2017-09-16
2264,first half,pre,2017-09-16 18:15:00,Toledo Game,1.0,1.0,1.0,1.0,te,tight end,offensive,game,2017-09-16
2263,first half,pre,2017-09-16 18:20:00,Toledo Game,0.0,1.0,1.0,0.0,de,def end,defensive,game,2017-09-16
2260,first half,pre,2017-09-16 18:25:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2262,first half,pre,2017-09-16 18:25:00,Toledo Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2261,first half,pre,2017-09-16 18:25:00,Toledo Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2259,first half,pre,2017-09-16 18:30:00,Toledo Game,0.0,1.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2258,first half,pre,2017-09-16 18:30:00,Toledo Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2257,first half,pre,2017-09-16 18:30:00,Toledo Game,1.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2256,first half,pre,2017-09-16 18:30:00,Toledo Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2255,first half,pre,2017-09-16 18:35:00,Toledo Game,0.0,0.0,1.0,0.0,og,off guard,offensive,game,2017-09-16
2254,first half,pre,2017-09-16 18:35:00,Toledo Game,1.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2253,first half,pre,2017-09-16 18:35:00,Toledo Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2252,first half,pre,2017-09-16 18:35:00,Toledo Game,0.0,2.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2251,first half,pre,2017-09-16 18:35:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2250,first half,pre,2017-09-16 18:40:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2249,first half,pre,2017-09-16 18:40:00,Toledo Game,1.0,0.0,0.0,0.0,safety,safety,defensive,game,2017-09-16
2248,first half,pre,2017-09-16 18:40:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2247,first half,pre,2017-09-16 18:40:00,Toledo Game,2.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2241,first half,pre,2017-09-16 18:45:00,Toledo Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2242,first half,pre,2017-09-16 18:45:00,Toledo Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2244,first half,pre,2017-09-16 18:45:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2245,first half,pre,2017-09-16 18:45:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2246,first half,pre,2017-09-16 18:45:00,Toledo Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2243,first half,pre,2017-09-16 18:45:00,Toledo Game,0.0,1.0,0.0,0.0,safety,safety,defensive,game,2017-09-16
2240,first half,pre,2017-09-16 18:50:00,Toledo Game,2.0,0.0,1.0,0.0,lb,linebacker,defensive,game,2017-09-16
2239,first half,pre,2017-09-16 18:50:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2238,first half,pre,2017-09-16 18:50:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2237,first half,pre,2017-09-16 18:50:00,Toledo Game,0.0,1.0,0.0,0.0,safety,safety,defensive,game,2017-09-16
2236,first half,pre,2017-09-16 18:50:00,Toledo Game,2.0,1.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2235,first half,pre,2017-09-16 18:50:00,Toledo Game,1.0,0.0,0.0,0.0,safety,safety,defensive,game,2017-09-16
2234,first half,pre,2017-09-16 19:00:00,Toledo Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2233,first half,pre,2017-09-16 19:05:00,Toledo Game,1.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2232,first half,pre,2017-09-16 19:05:00,Toledo Game,0.0,3.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2231,first half,pre,2017-09-16 19:05:00,Toledo Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2230,first half,pre,2017-09-16 19:05:00,Toledo Game,1.0,1.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2229,first half,pre,2017-09-16 19:10:00,Toledo Game,0.0,2.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2228,first half,pre,2017-09-16 19:10:00,Toledo Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-09-16
2226,first half,pre,2017-09-16 19:10:00,Toledo Game,1.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2227,first half,pre,2017-09-16 19:10:00,Toledo Game,0.0,0.0,1.0,0.0,ot,off tackle,offensive,game,2017-09-16
2225,first half,pre,2017-09-16 19:10:00,Toledo Game,0.0,2.0,2.0,1.0,te,tight end,offensive,game,2017-09-16
2222,first half,pre,2017-09-16 19:15:00,Toledo Game,1.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2224,first half,pre,2017-09-16 19:15:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2223,first half,pre,2017-09-16 19:15:00,Toledo Game,1.0,1.0,1.0,0.0,lb,linebacker,defensive,game,2017-09-16
2217,first half,pre,2017-09-16 19:20:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2218,first half,pre,2017-09-16 19:20:00,Toledo Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2221,first half,pre,2017-09-16 19:20:00,Toledo Game,2.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2220,first half,pre,2017-09-16 19:20:00,Toledo Game,0.0,2.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2219,first half,pre,2017-09-16 19:20:00,Toledo Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2215,first half,pre,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2213,first half,pre,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2216,first half,pre,2017-09-16 19:25:00,Toledo Game,0.0,0.0,1.0,1.0,lb,linebacker,defensive,game,2017-09-16
2214,first half,pre,2017-09-16 19:25:00,Toledo Game,0.0,0.0,0.0,0.0,safety,safety,defensive,game,2017-09-16
2212,first half,pre,2017-09-16 19:30:00,Toledo Game,2.0,1.0,0.0,1.0,lb,linebacker,defensive,game,2017-09-16
2211,first half,pre,2017-09-16 19:30:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2210,first half,pre,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,1.0,lb,linebacker,defensive,game,2017-09-16
2209,first half,pre,2017-09-16 19:35:00,Toledo Game,0.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2208,first half,pre,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2207,first half,pre,2017-09-16 19:35:00,Toledo Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2206,first half,pre,2017-09-16 19:35:00,Toledo Game,0.0,0.0,1.0,0.0,te,tight end,offensive,game,2017-09-16
2205,first half,pre,2017-09-16 19:35:00,Toledo Game,1.0,2.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2199,second half,post,2017-09-16 20:00:00,Toledo Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2200,second half,post,2017-09-16 20:00:00,Toledo Game,0.0,0.0,1.0,0.0,safety,safety,defensive,game,2017-09-16
2198,second half,post,2017-09-16 20:00:00,Toledo Game,1.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2202,second half,post,2017-09-16 20:00:00,Toledo Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2203,second half,post,2017-09-16 20:00:00,Toledo Game,1.0,1.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2201,second half,post,2017-09-16 20:00:00,Toledo Game,1.0,0.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2204,second half,post,2017-09-16 20:00:00,Toledo Game,0.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2194,second half,post,2017-09-16 20:05:00,Toledo Game,4.0,1.0,1.0,0.0,og,off guard,offensive,game,2017-09-16
2197,second half,post,2017-09-16 20:05:00,Toledo Game,0.0,0.0,2.0,0.0,qbrb,running back,offensive,game,2017-09-16
2196,second half,post,2017-09-16 20:05:00,Toledo Game,2.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2195,second half,post,2017-09-16 20:05:00,Toledo Game,1.0,1.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2193,second half,post,2017-09-16 20:10:00,Toledo Game,0.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2192,second half,post,2017-09-16 20:10:00,Toledo Game,2.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2191,second half,post,2017-09-16 20:15:00,Toledo Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2190,second half,post,2017-09-16 20:15:00,Toledo Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2189,second half,post,2017-09-16 20:15:00,Toledo Game,0.0,1.0,1.0,0.0,te,tight end,offensive,game,2017-09-16
2188,second half,post,2017-09-16 20:15:00,Toledo Game,0.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2187,second half,post,2017-09-16 20:20:00,Toledo Game,1.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2186,second half,post,2017-09-16 20:20:00,Toledo Game,0.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2182,second half,post,2017-09-16 20:25:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2183,second half,post,2017-09-16 20:25:00,Toledo Game,0.0,2.0,1.0,0.0,lb,linebacker,defensive,game,2017-09-16
2185,second half,post,2017-09-16 20:25:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2184,second half,post,2017-09-16 20:25:00,Toledo Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2180,second half,post,2017-09-16 20:30:00,Toledo Game,2.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2181,second half,post,2017-09-16 20:30:00,Toledo Game,1.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2179,second half,post,2017-09-16 20:35:00,Toledo Game,0.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2178,second half,post,2017-09-16 20:35:00,Toledo Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2177,second half,post,2017-09-16 20:35:00,Toledo Game,0.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2176,second half,post,2017-09-16 20:35:00,Toledo Game,2.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2175,second half,post,2017-09-16 20:40:00,Toledo Game,0.0,1.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2174,second half,post,2017-09-16 20:40:00,Toledo Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-09-16
2173,second half,post,2017-09-16 20:40:00,Toledo Game,1.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2172,second half,post,2017-09-16 20:40:00,Toledo Game,0.0,2.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2171,second half,post,2017-09-16 20:40:00,Toledo Game,0.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2166,second half,post,2017-09-16 20:45:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2167,second half,post,2017-09-16 20:45:00,Toledo Game,0.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2169,second half,post,2017-09-16 20:45:00,Toledo Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2170,second half,post,2017-09-16 20:45:00,Toledo Game,1.0,0.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2168,second half,post,2017-09-16 20:45:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2165,second half,post,2017-09-16 20:50:00,Toledo Game,0.0,0.0,0.0,1.0,de,def end,defensive,game,2017-09-16
2164,second half,post,2017-09-16 20:55:00,Toledo Game,2.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2163,second half,post,2017-09-16 20:55:00,Toledo Game,0.0,0.0,1.0,0.0,qbrb,running back,offensive,game,2017-09-16
2162,second half,post,2017-09-16 20:55:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2161,second half,post,2017-09-16 20:55:00,Toledo Game,1.0,1.0,1.0,0.0,te,tight end,offensive,game,2017-09-16
2160,second half,post,2017-09-16 20:55:00,Toledo Game,1.0,0.0,1.0,0.0,og,off guard,offensive,game,2017-09-16
2159,second half,post,2017-09-16 21:00:00,Toledo Game,1.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2158,second half,post,2017-09-16 21:00:00,Toledo Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2157,second half,post,2017-09-16 21:00:00,Toledo Game,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-09-16
2156,second half,post,2017-09-16 21:00:00,Toledo Game,1.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2155,second half,post,2017-09-16 21:00:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2154,second half,post,2017-09-16 21:00:00,Toledo Game,0.0,1.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2151,second half,post,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2153,second half,post,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2152,second half,post,2017-09-16 21:10:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2150,second half,post,2017-09-16 21:15:00,Toledo Game,0.0,1.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2144,second half,post,2017-09-16 21:20:00,Toledo Game,0.0,1.0,0.0,0.0,og,off guard,offensive,game,2017-09-16
2145,second half,post,2017-09-16 21:20:00,Toledo Game,0.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2149,second half,post,2017-09-16 21:20:00,Toledo Game,1.0,1.0,2.0,2.0,te,tight end,offensive,game,2017-09-16
2147,second half,post,2017-09-16 21:20:00,Toledo Game,2.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2148,second half,post,2017-09-16 21:20:00,Toledo Game,1.0,0.0,0.0,0.0,wr,wide receiver,offensive,game,2017-09-16
2146,second half,post,2017-09-16 21:20:00,Toledo Game,2.0,0.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2143,second half,post,2017-09-16 21:25:00,Toledo Game,2.0,3.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2142,second half,post,2017-09-16 21:25:00,Toledo Game,3.0,1.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2141,second half,post,2017-09-16 21:25:00,Toledo Game,3.0,2.0,0.0,0.0,qbrb,running back,offensive,game,2017-09-16
2140,second half,post,2017-09-16 21:25:00,Toledo Game,0.0,0.0,1.0,0.0,og,off guard,offensive,game,2017-09-16
2139,second half,post,2017-09-16 21:30:00,Toledo Game,0.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2138,second half,post,2017-09-16 21:30:00,Toledo Game,1.0,0.0,0.0,0.0,te,tight end,offensive,game,2017-09-16
2134,second half,post,2017-09-16 21:35:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2135,second half,post,2017-09-16 21:35:00,Toledo Game,2.0,0.0,0.0,0.0,de,def end,defensive,game,2017-09-16
2136,second half,post,2017-09-16 21:35:00,Toledo Game,1.0,2.0,0.0,1.0,lb,linebacker,defensive,game,2017-09-16
2137,second half,post,2017-09-16 21:35:00,Toledo Game,2.0,0.0,0.0,0.0,ot,off tackle,offensive,game,2017-09-16
2132,second half,post,2017-09-16 21:40:00,Toledo Game,0.0,0.0,0.0,0.0,cb,cornerback,defensive,game,2017-09-16
2133,second half,post,2017-09-16 21:40:00,Toledo Game,0.0,2.0,0.0,0.0,lb,linebacker,defensive,game,2017-09-16
2131,pat/fg,pre,2017-09-19 15:45:00,New Mexico #1,0.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-09-19
2130,indy,pre,2017-09-19 15:55:00,New Mexico #1,1.0,1.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2129,indy,pre,2017-09-19 16:00:00,New Mexico #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2128,otb,pre,2017-09-19 16:00:00,New Mexico #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2127,indy,pre,2017-09-19 16:05:00,New Mexico #1,0.0,1.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2126,skell vs. offense,pre,2017-09-19 16:10:00,New Mexico #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-09-19
2125,skell vs. offense,pre,2017-09-19 16:10:00,New Mexico #1,1.0,0.0,0.0,0.0,cb,cornerback,defensive,tues,2017-09-19
2124,indy,pre,2017-09-19 16:15:00,New Mexico #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2123,indy,pre,2017-09-19 16:20:00,New Mexico #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2122,run session-blitz,post,2017-09-19 16:35:00,New Mexico #1,1.0,0.0,0.0,0.0,te,tight end,offensive,tues,2017-09-19
2118,run session-blitz,post,2017-09-19 16:45:00,New Mexico #1,1.0,1.0,1.0,0.0,te,tight end,offensive,tues,2017-09-19
2119,run session-blitz,post,2017-09-19 16:45:00,New Mexico #1,1.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2121,run session  vs. scouts,post,2017-09-19 16:45:00,New Mexico #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2120,run session  vs. scouts,post,2017-09-19 16:45:00,New Mexico #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2117,skell vs. scouts,post,2017-09-19 16:50:00,New Mexico #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2116,skell vs. scouts,post,2017-09-19 16:55:00,New Mexico #1,1.0,1.0,0.0,0.0,te,tight end,offensive,tues,2017-09-19
2115,skell vs. scouts,post,2017-09-19 16:55:00,New Mexico #1,0.0,0.0,1.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2114,pass rush,post,2017-09-19 16:55:00,New Mexico #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2113,skell vs. scouts,post,2017-09-19 16:55:00,New Mexico #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2112,pass rush,post,2017-09-19 17:00:00,New Mexico #1,0.0,1.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2109,team vs. scouts,post,2017-09-19 17:10:00,New Mexico #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2111,team vs. scouts,post,2017-09-19 17:10:00,New Mexico #1,0.0,0.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2110,team vs. scouts,post,2017-09-19 17:10:00,New Mexico #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2108,team vs. scouts,post,2017-09-19 17:15:00,New Mexico #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2107,team vs. scouts,post,2017-09-19 17:15:00,New Mexico #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-09-19
2106,team vs. scouts,post,2017-09-19 17:15:00,New Mexico #1,0.0,1.0,0.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2105,team vs. scouts,post,2017-09-19 17:15:00,New Mexico #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2104,team vs. scouts,post,2017-09-19 17:15:00,New Mexico #1,1.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2100,team vs. scouts,post,2017-09-19 17:20:00,New Mexico #1,1.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2103,team vs. scouts,post,2017-09-19 17:20:00,New Mexico #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-09-19
2102,team vs. scouts,post,2017-09-19 17:20:00,New Mexico #1,0.0,0.0,0.0,0.0,dt,def tackle,defensive,tues,2017-09-19
2101,team vs. scouts,post,2017-09-19 17:20:00,New Mexico #1,0.0,0.0,0.0,0.0,de,def end,defensive,tues,2017-09-19
2099,post-practice/punt return,post,2017-09-19 17:25:00,New Mexico #1,1.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2098,post-practice/punt return,post,2017-09-19 17:25:00,New Mexico #1,0.0,0.0,0.0,0.0,qbrb,running back,offensive,tues,2017-09-19
2097,post-practice/punt return,post,2017-09-19 17:30:00,New Mexico #1,0.0,0.0,0.0,0.0,ot,off tackle,offensive,tues,2017-09-19
2096,post-practice/punt return,post,2017-09-19 17:30:00,New Mexico #1,0.0,0.0,1.0,0.0,lb,linebacker,defensive,tues,2017-09-19
2095,pre,pre,2017-09-20 15:40:00,New Mexico #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
2094,indy,pre,2017-09-20 15:55:00,New Mexico #2,0.0,0.0,1.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2093,otb,pre,2017-09-20 16:00:00,New Mexico #2,1.0,0.0,0.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2092,indy,pre,2017-09-20 16:00:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2091,indy,pre,2017-09-20 16:00:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2090,indy,pre,2017-09-20 16:10:00,New Mexico #2,0.0,1.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2089,indy,pre,2017-09-20 16:15:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2088,indy,pre,2017-09-20 16:20:00,New Mexico #2,1.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2087,indy,pre,2017-09-20 16:20:00,New Mexico #2,1.0,0.0,1.0,0.0,de,def end,defensive,wed,2017-09-20
2086,run fit,pre,2017-09-20 16:30:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2084,run session,post,2017-09-20 16:35:00,New Mexico #2,0.0,0.0,0.0,0.0,dt,def tackle,defensive,wed,2017-09-20
2082,run session-blitz,post,2017-09-20 16:35:00,New Mexico #2,0.0,0.0,0.0,0.0,og,off guard,offensive,wed,2017-09-20
2085,run session-blitz,post,2017-09-20 16:35:00,New Mexico #2,1.0,1.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
2083,run session,post,2017-09-20 16:35:00,New Mexico #2,1.0,1.0,0.0,0.0,lb,linebacker,defensive,wed,2017-09-20
2081,run session-blitz,post,2017-09-20 16:45:00,New Mexico #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
2080,run session,post,2017-09-20 16:45:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2079,skell vs. scouts,post,2017-09-20 16:50:00,New Mexico #2,2.0,0.0,0.0,0.0,lb,linebacker,defensive,wed,2017-09-20
2078,pass rush,post,2017-09-20 16:50:00,New Mexico #2,1.0,0.0,0.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2077,pass rush,post,2017-09-20 16:50:00,New Mexico #2,1.0,0.0,0.0,0.0,dt,def tackle,defensive,wed,2017-09-20
2076,skell vs. scouts,post,2017-09-20 16:50:00,New Mexico #2,2.0,0.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
2075,skell vs. scouts,post,2017-09-20 16:55:00,New Mexico #2,0.0,1.0,0.0,0.0,lb,linebacker,defensive,wed,2017-09-20
2074,skell vs. scouts,post,2017-09-20 17:00:00,New Mexico #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
2073,pass rush,post,2017-09-20 17:00:00,New Mexico #2,0.0,0.0,0.0,0.0,de,def end,defensive,wed,2017-09-20
2072,team vs. scouts,post,2017-09-20 17:05:00,New Mexico #2,0.0,0.0,1.0,0.0,de,def end,defensive,wed,2017-09-20
2071,team vs. scouts,post,2017-09-20 17:10:00,New Mexico #2,0.0,0.0,0.0,0.0,dt,def tackle,defensive,wed,2017-09-20
2070,team vs. scouts,post,2017-09-20 17:10:00,New Mexico #2,1.0,0.0,0.0,0.0,lb,linebacker,defensive,wed,2017-09-20
2069,team vs. scouts,post,2017-09-20 17:10:00,New Mexico #2,2.0,0.0,0.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2068,team vs. scouts,post,2017-09-20 17:15:00,New Mexico #2,0.0,0.0,0.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2067,team vs. scouts,post,2017-09-20 17:15:00,New Mexico #2,0.0,0.0,0.0,0.0,safety,safety,defensive,wed,2017-09-20
2064,team vs. scouts,post,2017-09-20 17:20:00,New Mexico #2,2.0,0.0,0.0,0.0,ot,off tackle,offensive,wed,2017-09-20
2065,team vs. scouts,post,2017-09-20 17:20:00,New Mexico #2,0.0,1.0,0.0,0.0,dt,def tackle,defensive,wed,2017-09-20
2066,team vs. scouts,post,2017-09-20 17:20:00,New Mexico #2,1.0,0.0,0.0,0.0,te,tight end,offensive,wed,2017-09-20
